
34,Amazon Brand - Symbol,689,https://www.amazon.in/Amazon-Brand-Relaxed-AD-RN-196_Dark-Blue_40W/dp/B07B12VDHF?dchild=1,https://m.media-amazon.com/images/I/81ZfDha1c5L._AC_UL320_.jpg,tshirt
35,Urbano Fashion,699,https://www.amazon.in/Urbano-Fashion-Black-Distressed-hpschainknee-black-34-fba/dp/B07J4ZN5VH?dchild=1,https://m.media-amazon.com/images/I/61MPKW8OMCL._AC_UL320_.jpg,tshirt
36,Lee,"1,814",https://www.amazon.in/Lee-Mens-Jeans-L379422481470_Ice-Wash_32/dp/B07SV23513?dchild=1,https://m.media-amazon.com/images/I/81Cla0XxOOL._AC_UL320_.jpg,tshirt
37,Newport University,519,https://www.amazon.in/Newport-University-Jeans-NUJN0929A_Black-Whiskered_36/dp/B07PMSD18X?dchild=1,https://m.media-amazon.com/images/I/81eAd5Tn2oL._AC_UL320_.jpg,tshirt
38,Mufti,776,https://www.amazon.in/Mufti-Mens-Super-Jeans-FLJ-0010_Black_30/dp/B07RBFHHNJ?dchild=1,https://m.media-amazon.com/images/I/6157s7b+laL._AC_UL320_.jpg,tshirt
39,styzon,799,https://www.amazon.in/styzon-Black-Kness-Side-Tape/dp/B07ZRB5HNG?dchild=1,https://m.media-amazon.com/images/I/71371-rcioL._AC_UL320_.jpg,tshirt
40,Beat London by Pepe Jeans,"1,154",https://www.amazon.in/Beat-London-Pepe-Jeans-BM200130BA0_Black_34/dp/B07Y3JQV8W?dchild=1,https://m.media-amazon.com/images/I/7122YGtofXL._AC_UL320_.jpg,tshirt
41,Neostreak,499,https://www.amazon.in/NeoStreak-Mens-Stretchable-Jogger-Jeans/dp/B07L6Z4NRD?dchild=1,https://m.media-amazon.com/images/I/81S7tTPDVjL._AC_UL320_.jpg,tshirt
42,Levi's,"1,549",https://www.amazon.in/Levis-Mens-Tapered-Jeans-84443-0000_Black_36/dp/B07SJ923H1?dchild=1,https://m.media-amazon.com/images/I/71vGYxvA1hL._AC_UL320_.jpg,tshirt
43,Buffalo,879,https://www.amazon.in/Buffalo-FBB-Washed-Slim-Denim/dp/B08374TR57?dchild=1,https://m.media-amazon.com/images/I/614oaBsoeZL._AC_UL320_.jpg,tshirt
44,Amazon Brand - Symbol,559,https://www.amazon.in/Amazon-Brand-Relaxed-AD-RN-423_Light-Blue_32W/dp/B07MP6NZ31?dchild=1,https://m.media-amazon.com/images/I/81-JPbHsyML._AC_UL320_.jpg,tshirt
45,Unite Colors of Benetton,917,https://www.amazon.in/Unite-Colors-Benetton-Relaxed-19A4L2EC5072I_901_34_Blue_34W/dp/B07S3R8YT2?dchild=1,https://m.media-amazon.com/images/I/812D+WF5JiL._AC_UL320_.jpg,tshirt
46,Levi's,"2,549",https://www.amazon.in/Levis-Mens-Slim-Jeans-18298-0643_Blue_34W/dp/B07SMLNF9Q?dchild=1,https://m.media-amazon.com/images/I/81E8awT3+TL._AC_UL320_.jpg,tshirt
47,Neostreak,599,https://www.amazon.in/NeoStreak-Mens-Jeans-neojog-32_White_30W/dp/B07MJFJB8P?dchild=1,https://m.media-amazon.com/images/I/61I9bhKOM-L._AC_UL320_.jpg,tshirt
0,Flying Machine,"1,109",https://www.amazon.in/Flying-Machine-%E0%A4%AA%E0%A5%81%E0%A4%B0%E0%A5%81%E0%A4%B7%E0%A5%8B%E0%A4%82-%E0%A4%B8%E0%A5%8D%E0%A4%95%E0%A4%BF%E0%A4%A8%E0%A5%80-%E0%A4%9C%E0%A5%80%E0%A4%A8%E0%A5%8D%E0%A4%B8/dp/B07SYZM1B3?dchild=1,https://m.media-amazon.com/images/I/815wbEKEsKL._AC_UL320_.jpg,tshirt
1,RUF & TUF,535,https://www.amazon.in/RUF-TUF-Jeans-RTJN2014_Light-Blue_34W/dp/B07XMFNSL2?dchild=1,https://m.media-amazon.com/images/I/81u84z6ikXL._AC_UL320_.jpg,tshirt
2,Flying Machine,949,https://www.amazon.in/Flying-Machine-Skinny-8907538290311_FMJC0224_32W-33L_Blue/dp/B072VKQLLY?dchild=1,https://m.media-amazon.com/images/I/91+LI+t15QL._AC_UL320_.jpg,tshirt
3,Unite Colors of Benetton,"1,360",https://www.amazon.in/Unite-Colors-Benetton-Carrot-19A4L23R5160I_901_32_Blue_32W/dp/B07S3RFYMY?dchild=1,https://m.media-amazon.com/images/I/71KoJJtANSL._AC_UL320_.jpg,tshirt
4,Lee,"1,656",https://www.amazon.in/dp/B07T96RB98?dchild=1,https://m.media-amazon.com/images/I/817jlV8wXJL._AC_UL320_.jpg,tshirt
5,Amazon Brand - Inkast Denim Co.,729,https://www.amazon.in/Amazon-Brand-Relaxed-IK20-SS47A_Ice-Grey_38/dp/B0839KQ5RH?dchild=1,https://m.media-amazon.com/images/I/71lFwa5N63L._AC_UL320_.jpg,tshirt
6,Ben Martin,649,https://www.amazon.in/Ben-Martin-Regular-Denim-BMW-BM-3-DBLUE_34/dp/B06ZYG82FN?dchild=1,https://m.media-amazon.com/images/I/611Uj4IofCL._AC_UL320_.jpg,tshirt
7,Levi's,"2,349",https://www.amazon.in/Levis-Mens-Slim-Jeans-18298-0670_Blue_34W/dp/B07SJ9176K?dchild=1,https://m.media-amazon.com/images/I/91PgJZ3F8qL._AC_UL320_.jpg,tshirt
8,KILLER,"1,647",https://www.amazon.in/KILLER-Mens-Jeans-K-4142-ROGER_Double-Black_38W/dp/B07LDNY37Y?dchild=1,https://m.media-amazon.com/images/I/71mxwUNHXWL._AC_UL320_.jpg,tshirt
9,KILLER,"1,122",https://www.amazon.in/KILLER-Skinny-Jeans-KJB-1234_Blue_30/dp/B0812B6JX1?dchild=1,https://m.media-amazon.com/images/I/81o1bfrpBzL._AC_UL320_.jpg,tshirt
10,Levi's,"1,699",https://www.amazon.in/Levis-Mens-Tapered-Jeans-84338-0002_Grey_32/dp/B07SH9C9Q1?dchild=1,https://m.media-amazon.com/images/I/91gMQCgtxWL._AC_UL320_.jpg,tshirt
11,Peter England,"1,062",https://www.amazon.in/Peter-England-Jeans-PJDNJSLF041909_Medium-Blue_34W/dp/B07MN8TSZJ?dchild=1,https://m.media-amazon.com/images/I/71qMB6RrVdL._AC_UL320_.jpg,tshirt
12,Ben Martin,628,https://www.amazon.in/Ben-Martin-Regular-Denim-BMW-WDBLK-P14-28/dp/B01HQD7XEO?dchild=1,https://m.media-amazon.com/images/I/617SAeg8hPL._AC_UL320_.jpg,tshirt
13,Spykar,"1,639",https://www.amazon.in/Spykar-Mens-Skinny-Jeans-MYNR-01AI-026_Dk-Blue_34/dp/B07MZGH6KR?dchild=1,https://m.media-amazon.com/images/I/61seJdQrLiL._AC_UL320_.jpg,tshirt
14,Spykar,"1,349",https://www.amazon.in/Spykar-Mens-Jeans-ECRO-02AI-05_Dk-Blue_32/dp/B07WGHGNVC?dchild=1,https://m.media-amazon.com/images/I/81MAlhAMV2L._AC_UL320_.jpg,tshirt
15,Lee,"1,533",https://www.amazon.in/Lee-Mens-Skinny-Jeans-L39926248147_Grey_32W/dp/B083G1MGP5?dchild=1,https://m.media-amazon.com/images/I/811eU2OFzWL._AC_UL320_.jpg,tshirt
16,STUDIO NEXX,649,https://www.amazon.in/Studio-Nexx-Cotton-Regular-Stretch/dp/B07BRQYBMZ?dchild=1,https://m.media-amazon.com/images/I/71zve7Po7-L._AC_UL320_.jpg,tshirt
17,KILLER,"1,264",https://www.amazon.in/KILLER-KJB-KJI-Amazing-Indigo_/dp/B082QD4DB6?dchild=1,https://m.media-amazon.com/images/I/81pabhMIzEL._AC_UL320_.jpg,tshirt
18,Amazon Brand - Symbol,569,https://www.amazon.in/Amazon-Brand-Stretchable-AD-SL-483_Dark-Blue_30W/dp/B07RGL6Q55?dchild=1,https://m.media-amazon.com/images/I/71XmwlIxYFL._AC_UL320_.jpg,tshirt
19,STUDIO NEXX,749,https://www.amazon.in/Studio-Nexx-Regular-Stretch-Jeans/dp/B07CCZ2252?dchild=1,https://m.media-amazon.com/images/I/91o1kiUg4sL._AC_UL320_.jpg,tshirt
20,Flying Machine,"1,099",https://www.amazon.in/Flying-Machine-Mens-Jeans-FMJN9551_Black_38W/dp/B078GSH4BN?dchild=1,https://m.media-amazon.com/images/I/812gIzmbZIL._AC_UL320_.jpg,tshirt
21,Deniklo,599,https://www.amazon.in/Deniklo-Jeans-DKJN227-34_Indigo-Blue_34W-32L/dp/B07YSPC6YS?dchild=1,https://m.media-amazon.com/images/I/81hih7RJhtL._AC_UL320_.jpg,tshirt
22,Unite Colors of Benetton,689,https://www.amazon.in/Unite-Colors-Benetton-Carrot-19A4L2RS5201I_901_28_Blue_28W/dp/B07S3RF7RC?dchild=1,https://m.media-amazon.com/images/I/91buFaVTjpL._AC_UL320_.jpg,tshirt
23,John Players,"1,095",https://www.amazon.in/ITC-Mens-Skinny-Jeans-ZCMWJNS190056003_Indigo_32W/dp/B07NF99FBL?dchild=1,https://m.media-amazon.com/images/I/814UqIs16KL._AC_UL320_.jpg,tshirt
24,STUDIO NEXX,832,https://www.amazon.in/Studio-Nexx-Denim-Regular-Jeans/dp/B07HHLGR4V?dchild=1,https://m.media-amazon.com/images/I/613BYR2cUML._AC_UL320_.jpg,tshirt
25,Unite Colors of Benetton,952,https://www.amazon.in/Unite-Colors-Benetton-Skinny-19A4L23R5117I_100_34_Black_34W/dp/B07S1JWLMF?dchild=1,https://m.media-amazon.com/images/I/71ZxaZ5Q80L._AC_UL320_.jpg,tshirt
26,STUDIO NEXX,812,https://www.amazon.in/Studio-Nexx-Regular-Jeans-Light/dp/B0727XM4HZ?dchild=1,https://m.media-amazon.com/images/I/911gNOlzVrL._AC_UL320_.jpg,tshirt
